id,categories
20,Seafood Restaurant
20,History Museum
20,Restaurant
20,Chinese Restaurant
20,Cosmetics Shop
20,Beach Bar
20,Outdoor Supply Store
20,Vietnamese Restaurant
20,Italian Restaurant
20,Electronics Store
20,Bowling Alley
20,Indian Restaurant
20,Event Space
20,Bakery
20,Photography Studio
20,Cosmetics Shop
20,Drugstore
20,Supermarket
20,Coffee Shop
20,Café
20,Shopping Mall
20,Café
20,Nightclub
20,Clothing Store
20,Supermarket
20,Middle Eastern Restaurant
20,Supermarket
20,Sandwich Place
20,Fast Food Restaurant
20,Seafood Restaurant
20,Nightclub
20,Gift Shop
20,Dance Studio
20,Nightclub
20,Bakery
20,Bakery
20,Tourist Information Center
20,Motorcycle Shop
20,Hobby Shop
20,Metro Station
20,Breakfast Spot
20,Basketball Court
20,Boat or Ferry
20,Lounge
21,Café
21,Chinese Restaurant
21,Supermarket
21,Shipping Store
21,Italian Restaurant
21,Shopping Mall
21,Supermarket
21,Pool
21,Park
21,Tram Station
22,Gym / Fitness Center
22,Hotel
22,Boutique
22,Movie Theater
22,Hotel
22,Roof Deck
22,Gym / Fitness Center
22,Hotel
22,Bistro
22,Spa
22,Hostel
22,Restaurant
22,Indie Movie Theater
22,Theater
22,Hotel
22,Gym / Fitness Center
22,Bar
22,Hotel
22,Thai Restaurant
22,Stationery Store
22,Gift Shop
22,Vegetarian / Vegan Restaurant
22,Racecourse
22,Men's Store
22,Music Venue
22,Vietnamese Restaurant
22,Hotel
22,Plaza
23,Gym / Fitness Center
23,Boutique
23,Movie Theater
23,Hotel
23,Roof Deck
23,Hotel
23,Bistro
23,Gym / Fitness Center
23,Hotel
23,Spa
23,Restaurant
23,Indie Movie Theater
23,Theater
23,Bar
23,Hostel
23,Gym / Fitness Center
23,Hotel
23,Thai Restaurant
23,Stationery Store
23,Hotel
23,Vegetarian / Vegan Restaurant
23,Gift Shop
23,Men's Store
23,Hostel
23,Music Venue
23,Supermarket
23,Racecourse
23,Sushi Restaurant
23,Vietnamese Restaurant
23,Plaza
23,Hotel
24,Hotel
24,Gym / Fitness Center
24,Gym / Fitness Center
24,Boutique
24,Hotel
24,Movie Theater
24,Hotel
24,Roof Deck
