id,categories
1268657,African Restaurant
1268657,Coffee Shop
1268657,Indie Movie Theater
1268657,Indian Restaurant
1268657,Café
1268657,Coffee Shop
1268657,Breakfast Spot
1268657,Tapas Restaurant
1268657,Wine Shop
1268657,Sandwich Place
1268657,Asian Restaurant
1268657,Modern European Restaurant
1268657,Coffee Shop
1268657,Gay Bar
1268657,Bar
1268657,Bar
1268657,Bar
1268657,Bar
1268657,Dessert Shop
1268657,Bistro
1268657,Snack Place
1268657,Turkish Restaurant
1268657,Kofte Place
1268657,Dessert Shop
1268657,Japanese Restaurant
1268657,Trattoria/Osteria
1268657,Record Shop
1268657,Pizza Place
1268657,South Indian Restaurant
1268657,Bar
1268657,Pizza Place
1268657,Indian Restaurant
1268657,Thrift / Vintage Store
1268657,Pharmacy
1268657,Bar
1268657,Turkish Restaurant
1268657,Falafel Restaurant
1268657,Bar
1268657,Vietnamese Restaurant
1268657,Middle Eastern Restaurant
1268657,Tapas Restaurant
1268657,Bakery
1268657,Pakistani Restaurant
1268657,Art Gallery
1268657,Bar
1268657,Cocktail Bar
1268657,Bar
1268657,Gourmet Shop
1268657,Plaza
1268657,Italian Restaurant
1268657,Drugstore
1268990,Coffee Shop
1268990,Coffee Shop
1268990,Art Gallery
1268990,German Restaurant
1268990,Art Gallery
1268990,German Restaurant
1268990,Bistro
1268990,Italian Restaurant
1268990,Plaza
1268990,Coffee Shop
1268990,Yoga Studio
1268990,General Entertainment
1268990,Bar
1268990,Boutique
1268990,Korean Restaurant
1268990,Comic Shop
1268990,Café
1268990,Yoga Studio
1268990,Mexican Restaurant
1268990,Pub
1268990,Bakery
1268990,German Restaurant
1268990,Restaurant
1268990,French Restaurant
1268990,Middle Eastern Restaurant
1268990,Pizza Place
1268990,Sushi Restaurant
1268990,Bookstore
1268990,Optical Shop
1268990,Coffee Shop
1268990,Mediterranean Restaurant
1268990,Bike Trail
1268990,Gay Bar
1268990,Beer Bar
1268990,Cocktail Bar
1268990,Dessert Shop
1268990,Bar
1268990,Wine Bar
1268990,Music Venue
1268990,Peruvian Restaurant
1268990,Vietnamese Restaurant
1268990,Plaza
1268990,Hotel
1268990,Café
1268990,Vietnamese Restaurant
1268990,Korean Restaurant
1268990,Swiss Restaurant
1268990,Bar
1268990,Café
1268990,Bar
1272125,Opera House
1272125,Sporting Goods Shop
1272125,Kebab Restaurant
1272125,Coffee Shop
1272125,Liquor Store
1272125,Chinese Restaurant
1272125,Gourmet Shop
1272125,Chinese Restaurant
1272125,Falafel Restaurant
1272125,Trattoria/Osteria
1272125,Theater
1272125,Chinese Restaurant
1272125,Bank
1272125,Doner Restaurant
1272125,Hotel
1272125,Italian Restaurant
1272125,Café
1272125,Italian Restaurant
1272125,Gourmet Shop
1272125,Thai Restaurant
1272125,Hookah Bar
1272125,Pub
1272125,Fast Food Restaurant
1272125,Café
1272125,Plaza
1272125,German Restaurant
1272125,Boarding House
1272125,Pizza Place
1272125,Supermarket
1272125,Italian Restaurant
1272125,Gastropub
1272125,Asian Restaurant
1272125,Hookah Bar
1272125,Vietnamese Restaurant
1272125,Pizza Place
1272125,Drugstore
1272125,Organic Grocery
1272125,Pool
1272125,Bakery
1272125,Supermarket
1272125,Chinese Restaurant
1272125,Hotel
1272125,Drugstore
1272125,Hardware Store
1272125,Sushi Restaurant
1272125,Hostel
1272125,Salad Place
1272125,Burger Joint
1272125,Supermarket
1272125,Gym / Fitness Center
1273930,Restaurant
1273930,Falafel Restaurant
1273930,Cocktail Bar
1273930,Coffee Shop
1273930,Vegetarian / Vegan Restaurant
1273930,Art Gallery
1273930,Rock Club
1273930,Italian Restaurant
1273930,Beer Bar
1273930,Pool
1273930,French Restaurant
1273930,Bakery
1273930,Modern European Restaurant
1273930,Falafel Restaurant
1273930,Deli / Bodega
1273930,Furniture / Home Store
1273930,Pastry Shop
1273930,Modern European Restaurant
1273930,Smoke Shop
1273930,Performing Arts Venue
1273930,Coffee Shop
1273930,Event Space
1273930,Burger Joint
1273930,Supermarket
1273930,Vegetarian / Vegan Restaurant
1273930,Italian Restaurant
1273930,Cocktail Bar
1273930,Hotel
1273930,Swabian Restaurant
1273930,Boutique
1273930,Cocktail Bar
1273930,Restaurant
1273930,Pub
1273930,Chinese Restaurant
1273930,Italian Restaurant
1273930,Frozen Yogurt Shop
1273930,Japanese Restaurant
1273930,Bookstore
1273930,Art Gallery
1273930,Hotel
1273930,Bookstore
1273930,Sandwich Place
1273930,French Restaurant
1273930,Vietnamese Restaurant
1273930,Ice Cream Shop
1273930,Bar
1273930,Cycle Studio
1273930,Sports Club
1273930,Restaurant
1273930,Vietnamese Restaurant
1273930,Hotel
1273930,Art Gallery
1273930,Coffee Shop
1273930,Boutique
1273930,Nightclub
1273930,Coffee Shop
1273930,Seafood Restaurant
1273930,Schnitzel Restaurant
1273930,Furniture / Home Store
1273930,German Restaurant
1273930,Beer Bar
1273930,Nightclub
1273930,Café
1273930,Restaurant
1273930,Pastry Shop
1273930,Art Gallery
1273930,Camera Store
1273930,Restaurant
1273930,Food & Drink Shop
1273930,Bakery
1273930,Gourmet Shop
1273930,Breakfast Spot
1273930,Pizza Place
1273930,Gym / Fitness Center
1273930,Noodle House
1273930,Vietnamese Restaurant
1273930,Japanese Restaurant
1273930,Israeli Restaurant
1273930,Café
1273930,Bar
1273930,Organic Grocery
1273930,Bar
1273930,Sports Bar
1273930,Bar
1273930,Café
1273930,Indian Restaurant
1273930,Farmers Market
1273941,Beer Bar
1273941,Pastry Shop
1273941,Restaurant
1273941,Deli / Bodega
1273941,Cocktail Bar
1273941,Coffee Shop
1273941,Italian Restaurant
1273941,Burger Joint
1273941,Event Space
1273941,Art Gallery
1273941,Cocktail Bar
1273941,Cycle Studio
1273941,Smoke Shop
1273941,Supermarket
1273941,Rock Club
1273941,Bookstore
1273941,Bike Shop
1273941,Furniture / Home Store
1273941,Café
1273941,Restaurant
1273941,Bar
1273941,Performing Arts Venue
1273941,Food & Drink Shop
1273941,Boutique
1273941,Miscellaneous Shop
1273941,Coffee Shop
1273941,Bakery
1273941,Noodle House
1273941,Falafel Restaurant
1273941,Café
1273941,Gourmet Shop
1273941,Yoga Studio
1273941,Vegetarian / Vegan Restaurant
1273941,Pool
1273941,Park
1273941,Ice Cream Shop
1273941,Vegetarian / Vegan Restaurant
1273941,Vacation Rental
1273941,Modern European Restaurant
1273941,French Restaurant
1273941,Modern European Restaurant
1273941,Israeli Restaurant
1273941,Video Store
1273941,French Restaurant
1273941,Vietnamese Restaurant
1273941,Gym / Fitness Center
1273941,Hotel
1273941,Vegetarian / Vegan Restaurant
1273941,Camera Store
1273941,Bakery
1273941,Cocktail Bar
1273941,Historic Site
1273941,Falafel Restaurant
1273941,Sports Bar
1273941,Hostel
1273941,Boutique
1273941,Kids Store
1273941,Café
1273941,Nightclub
1273941,Japanese Restaurant
1273941,Vietnamese Restaurant
1273941,Café
1273941,Pizza Place
1273941,Indie Movie Theater
1273941,Organic Grocery
1273941,Ice Cream Shop
1273941,Bar
1273941,Bar
1273941,Nightclub
1273941,Office
1273941,Vegetarian / Vegan Restaurant
1273941,Bavarian Restaurant
1273941,Vietnamese Restaurant
1273941,Italian Restaurant
1273941,Café
1273941,Beer Bar
1273941,Restaurant
1273941,Italian Restaurant
1273941,Sports Club
1273941,Chinese Restaurant
1273941,Swiss Restaurant
1273941,Hotel
1273941,Italian Restaurant
1273941,Modern European Restaurant
1273941,Restaurant
1273941,Café
1273941,Italian Restaurant
1273941,Plaza
1273941,Design Studio
1273941,Currywurst Joint
1273941,Playground
1273941,Hobby Shop
1273941,Bar
1273941,Italian Restaurant
1273941,Café
1273941,Chocolate Shop
1273941,Sushi Restaurant
1273941,Coffee Shop
1273941,Restaurant
1273941,Men's Store
1273954,Falafel Restaurant
1273954,Restaurant
1273954,Vegetarian / Vegan Restaurant
1273954,Cocktail Bar
1273954,Coffee Shop
1273954,Rock Club
1273954,French Restaurant
1273954,Falafel Restaurant
1273954,Modern European Restaurant
1273954,Art Gallery
1273954,Furniture / Home Store
1273954,Modern European Restaurant
1273954,Pool
1273954,Bakery
1273954,Coffee Shop
1273954,Performing Arts Venue
1273954,Italian Restaurant
1273954,Beer Bar
1273954,Deli / Bodega
1273954,Pastry Shop
1273954,Smoke Shop
1273954,Swabian Restaurant
1273954,Boutique
1273954,Vegetarian / Vegan Restaurant
1273954,Pub
1273954,Italian Restaurant
1273954,Restaurant
1273954,Hotel
1273954,Frozen Yogurt Shop
1273954,Chinese Restaurant
1273954,Art Gallery
1273954,Cocktail Bar
1273954,Burger Joint
1273954,Sandwich Place
1273954,Event Space
1273954,Bookstore
1273954,Japanese Restaurant
1273954,Italian Restaurant
1273954,Sports Club
1273954,Ice Cream Shop
1273954,Supermarket
1273954,Art Gallery
1273954,Vietnamese Restaurant
1273954,Cocktail Bar
1273954,Restaurant
1273954,Coffee Shop
1273954,French Restaurant
1273954,Hotel
1273954,Bookstore
1273954,Seafood Restaurant
1273954,Vietnamese Restaurant
1273954,Furniture / Home Store
1273954,Hotel
1273954,Nightclub
1273954,Nightclub
1273954,Restaurant
1273954,Bar
1273954,Burger Joint
1273954,Art Gallery
1273954,Pastry Shop
1273954,Schnitzel Restaurant
1273954,Boutique
1273954,Coffee Shop
1273954,Cycle Studio
1273954,Ramen Restaurant
1273954,German Restaurant
1273954,Bakery
1273954,Middle Eastern Restaurant
1273954,Breakfast Spot
1273954,Breakfast Spot
1273954,Camera Store
1273954,Vietnamese Restaurant
1273954,Café
1273954,Beer Bar
1273954,Athletics & Sports
1273954,Pizza Place
1273954,Health & Beauty Service
1273954,Gym / Fitness Center
1273954,Salad Place
1273954,Japanese Restaurant
1273954,Restaurant
1273954,Israeli Restaurant
1273954,Food & Drink Shop
1273954,Bar
1273954,Bar
1273954,Israeli Restaurant
1273954,Café
1273954,Organic Grocery
1273954,Gourmet Shop
1273954,Japanese Restaurant
1273954,Bar
1273954,Indian Restaurant
1273954,Bar
1273954,Pedestrian Plaza
1273954,Currywurst Joint
1273954,Plaza
1273954,Farmers Market
1273965,Restaurant
1273965,Rock Club
1273965,Cocktail Bar
1273965,Coffee Shop
1273965,Italian Restaurant
1273965,Falafel Restaurant
1273965,Deli / Bodega
1273965,Furniture / Home Store
1273965,Beer Bar
1273965,Pastry Shop
1273965,Art Gallery
1273965,Coffee Shop
1273965,Vegetarian / Vegan Restaurant
1273965,Pool
1273965,Modern European Restaurant
1273965,Bakery
1273965,Smoke Shop
1273965,Performing Arts Venue
1273965,Modern European Restaurant
1273965,French Restaurant
1273965,Burger Joint
1273965,Event Space
1273965,Supermarket
1273965,Falafel Restaurant
1273965,Cocktail Bar
1273965,Vegetarian / Vegan Restaurant
1273965,Bookstore
1273965,Café
1273965,Miscellaneous Shop
1273965,French Restaurant
1273965,Bike Shop
1273965,Bar
1273965,Vietnamese Restaurant
1273965,Cocktail Bar
1273965,Boutique
1273965,Hotel
1273965,Cycle Studio
1273965,Kids Store
1273965,Bookstore
1273965,Nightclub
1273965,Italian Restaurant
1273965,Vacation Rental
1273965,Swabian Restaurant
1273965,Vietnamese Restaurant
1273965,Boutique
1273965,Ice Cream Shop
1273965,Pub
1273965,Coffee Shop
1273965,Camera Store
1273965,Art Gallery
1273965,Frozen Yogurt Shop
1273965,Restaurant
1273965,Video Store
1273965,Hotel
1273965,Sports Club
1273965,Bakery
1273965,Sandwich Place
1273965,Hostel
1273965,Chinese Restaurant
1273965,Burger Joint
1273965,Bavarian Restaurant
1273965,Art Gallery
1273965,Hotel
1273965,Bistro
1273965,Park
1273965,Restaurant
1273965,Gym / Fitness Center
1273965,Pizza Place
1273965,Gourmet Shop
1273965,Food & Drink Shop
1273965,Nightclub
1273965,Ramen Restaurant
1273965,Japanese Restaurant
1273965,Japanese Restaurant
1273965,Italian Restaurant
1273965,Boutique
1273965,Seafood Restaurant
1273965,Breakfast Spot
1273965,Israeli Restaurant
1273965,Sandwich Place
1273965,Noodle House
1273965,Breakfast Spot
1273965,Restaurant
1273965,Furniture / Home Store
1273965,Bar
1273965,Café
1273965,Hotel
1273965,Restaurant
1273965,Art Gallery
1273965,Breakfast Spot
1273965,Health & Beauty Service
1273965,Organic Grocery
1273965,Italian Restaurant
1273965,Pastry Shop
1273965,Wine Shop
1273965,Knitting Store
1273965,Vegetarian / Vegan Restaurant
1273965,Coffee Shop
1273965,Bar
1273965,Office
1275837,Coffee Shop
1275837,Sauna / Steam Room
1275837,Vietnamese Restaurant
1275837,Bookstore
1275837,Sandwich Place
1275837,Greek Restaurant
1275837,Pub
1275837,Bagel Shop
1275837,Ice Cream Shop
1275837,Burger Joint
1275837,Pub
1275837,Café
1275837,Bakery
1275837,Italian Restaurant
1275837,Bagel Shop
1275837,Park
1275837,American Restaurant
1275837,Coffee Shop
1275837,Vietnamese Restaurant
1275837,Pub
1275837,Pizza Place
1275837,Doner Restaurant
1275837,Ethiopian Restaurant
1275837,Park
1275837,Caribbean Restaurant
1275837,Gastropub
1275837,Supermarket
1275837,Pub
1275837,Café
1275837,Pastry Shop
1275837,Supermarket
1275837,Thrift / Vintage Store
1275837,Café
1275837,Plaza
1275837,Café
1275837,Pub
1275837,Mexican Restaurant
1275837,Bakery
1275837,Pub
1275837,Fast Food Restaurant
1275837,Middle Eastern Restaurant
1275837,Hotel
1275837,Plaza
1275837,Hotel
1275837,Vietnamese Restaurant
1275837,Park
1275837,Hotel
1275837,Bar
1275837,Steakhouse
1275837,Hookah Bar
1275837,Asian Restaurant
1275837,Pub
1275837,Café
1275837,Italian Restaurant
1275837,Organic Grocery
1275837,Bakery
1275837,Tram Station
1275837,Video Store
1275837,Bar
1275837,Bakery
1275837,Bar
1275837,Gastropub
1275837,Pharmacy
1282857,Vietnamese Restaurant
1282857,Cocktail Bar
1282857,Record Shop
1282857,Market
1282857,Bookstore
1282857,Coffee Shop
1282857,Italian Restaurant
1282857,Gourmet Shop
1282857,Coffee Shop
1282857,African Restaurant
1282857,Greek Restaurant
1282857,Eastern European Restaurant
1282857,Italian Restaurant
1282857,Coffee Shop
1282857,Creperie
1282857,Bar
1282857,Falafel Restaurant
1282857,Austrian Restaurant
1282857,Italian Restaurant
1282857,Food & Drink Shop
1282857,Mediterranean Restaurant
1282857,German Restaurant
1282857,Café
1282857,Pastry Shop
1282857,Korean Restaurant
1282857,Vegetarian / Vegan Restaurant
1282857,Mediterranean Restaurant
1282857,Wine Shop
1282857,Plaza
1282857,Thai Restaurant
1282857,Taverna
1282857,Cocktail Bar
1282857,Bar
1282857,Bakery
1282857,Sushi Restaurant
1282857,Tibetan Restaurant
1282857,Vegetarian / Vegan Restaurant
1282857,Italian Restaurant
1282857,Bar
1282857,Mediterranean Restaurant
1282857,Bar
1282857,Italian Restaurant
1282857,Korean Restaurant
1282857,Ice Cream Shop
1282857,Gift Shop
1282857,Ice Cream Shop
1282857,Tibetan Restaurant
1282857,Tapas Restaurant
1282857,Thai Restaurant
1282857,Café
1282857,Bagel Shop
1282857,Austrian Restaurant
1282857,Yoga Studio
1282857,Gift Shop
1282857,Bar
1282857,Vietnamese Restaurant
1282857,Dumpling Restaurant
1282857,Indian Restaurant
1282857,Kebab Restaurant
1282857,Gym / Fitness Center
1282857,Gym
1282857,Massage Studio
1282857,Café
1282857,Bar
1282857,Clothing Store
1282857,Trattoria/Osteria
1282857,Italian Restaurant
1282857,Falafel Restaurant
1282857,Colombian Restaurant
1282857,Comedy Club
1282857,Vietnamese Restaurant
1282857,Greek Restaurant
1282857,Theater
1282857,Nightclub
1282857,Ice Cream Shop
1282857,Yoga Studio
1282857,Japanese Restaurant
1282857,Doner Restaurant
1282857,Other Repair Shop
1282857,Greek Restaurant
1282857,Plaza
1282857,Church
1282857,Beer Store
1282857,Cocktail Bar
1282857,Organic Grocery
1282857,Grocery Store
1282857,Adult Boutique
1282857,Greek Restaurant
1282857,Beer Bar
1282857,Currywurst Joint
1282857,Sushi Restaurant
1282857,Kebab Restaurant
1282857,Bookstore
1282857,Bistro
1282857,Salon / Barbershop
1282857,Café
1282857,Bath House
1282857,Video Store
1282857,Gift Shop
1282857,Ice Cream Shop
1283324,Thai Restaurant
1283324,Bar
1283324,Wine Bar
1283324,Coffee Shop
1283324,Indie Theater
1283324,Café
1283324,Café
1283324,Vegetarian / Vegan Restaurant
1283324,Plaza
1283324,Indie Movie Theater
1283324,Bar
1283324,Comedy Club
1283324,Cocktail Bar
1283324,Gastropub
1283324,Pool
1283324,Garden
1283324,Bakery
1283324,Café
1283324,Organic Grocery
1283324,Bar
1283324,Coffee Shop
1283324,Café
1283324,Cocktail Bar
1283324,Café
1283324,Mini Golf
1283324,Nightclub
1283324,Ice Cream Shop
1283324,Burger Joint
1283324,Austrian Restaurant
1283324,Eastern European Restaurant
1283324,Coffee Shop
1283324,Middle Eastern Restaurant
1283324,German Restaurant
1283324,Middle Eastern Restaurant
1283324,Wine Shop
1283324,Middle Eastern Restaurant
1283324,Café
1283324,Park
1283324,Indian Restaurant
1283324,Plaza
1283324,Italian Restaurant
1283324,Historic Site
1283324,Supermarket
1297316,Athletics & Sports
1297316,Bar
1297316,Modern European Restaurant
1297316,Music Venue
1297316,Italian Restaurant
1297316,Burrito Place
1297316,Bar
1297316,Supermarket
1297316,Yoga Studio
1297316,Shopping Mall
1297316,Café
1297316,Park
1297316,Sports Bar
1297316,Fast Food Restaurant
1297316,Juice Bar
1297316,Coffee Shop
1297316,Kebab Restaurant
1297316,Coffee Shop
1297316,Gym / Fitness Center
1297316,Drugstore
1297316,Grocery Store
1297316,Mobile Phone Shop
1297316,Diner
1297316,Donut Shop
1297316,Bakery
1297316,Sandwich Place
1297316,Bank
1297316,Thai Restaurant
1297316,Seafood Restaurant
1297316,Drugstore
1297316,Bakery
1297316,Coffee Shop
1297316,Clothing Store
1297316,Big Box Store
1297316,Juice Bar
1297316,Video Game Store
1297316,Shoe Store
1297316,Supermarket
1307230,Food & Drink Shop
1307230,Food & Drink Shop
1307230,Movie Theater
1307230,Bar
1307230,African Restaurant
1307230,Café
1307230,Tapas Restaurant
1307230,Coffee Shop
1307230,Coffee Shop
1307230,Café
1307230,Thrift / Vintage Store
1307230,Bar
1307230,German Restaurant
1307230,Pastry Shop
1307230,Thai Restaurant
1307230,Coffee Shop
1307230,Vegetarian / Vegan Restaurant
1307230,Bistro
1307230,Café
1307230,Pool
1307230,Comedy Club
1307230,German Restaurant
1307230,Breakfast Spot
1307230,Middle Eastern Restaurant
1307230,Italian Restaurant
1307230,Cocktail Bar
1307230,Bakery
1307230,Scenic Lookout
1307230,Café
1307230,Cocktail Bar
1307230,Lebanese Restaurant
1307230,Korean Restaurant
1307230,Dive Bar
1307230,Middle Eastern Restaurant
1307230,Italian Restaurant
1307230,Bar
1307230,Coffee Shop
1307230,Bar
1307230,Pub
1307230,Park
1307230,Bar
1307230,Supermarket
1322714,Wine Shop
1322714,Bar
1322714,Bakery
1322714,Cocktail Bar
1322714,Coffee Shop
1322714,Coffee Shop
1322714,Wine Shop
1322714,Gay Bar
1322714,Bar
1322714,Greek Restaurant
1322714,Cocktail Bar
1322714,Bar
1322714,Falafel Restaurant
1322714,Bar
1322714,Bar
1322714,Coffee Shop
1322714,Coffee Shop
1322714,Falafel Restaurant
1322714,Tapas Restaurant
1322714,Thrift / Vintage Store
1322714,Coffee Shop
1322714,Pakistani Restaurant
1322714,Burger Joint
1322714,Sandwich Place
1322714,African Restaurant
1322714,Indian Restaurant
1322714,German Restaurant
1322714,Bar
1322714,Indie Movie Theater
1322714,South Indian Restaurant
1322714,Cocktail Bar
1322714,Dessert Shop
1322714,Middle Eastern Restaurant
1322714,Bar
1322714,Vietnamese Restaurant
1322714,Bar
1322714,Bar
1322714,Pizza Place
1322714,Cocktail Bar
1322714,Fried Chicken Joint
1322714,Japanese Restaurant
1322714,Dumpling Restaurant
1322714,Coffee Shop
1322714,Coffee Shop
1322714,Bar
1322714,Pizza Place
1322714,Cocktail Bar
1322714,Theme Restaurant
1322714,Snack Place
1322714,Vegetarian / Vegan Restaurant
1322714,Beer Store
1322714,Park
1322714,Bar
1322714,Yoga Studio
1322714,Italian Restaurant
1322714,Men's Store
1322714,Lebanese Restaurant
1322714,Dive Bar
1322714,Yoga Studio
1322714,Pub
1322714,Dive Bar
1322714,Café
1322714,Café
1322714,Bar
1322714,Pub
1322714,Cheese Shop
1322714,Café
1322714,Tapas Restaurant
1322714,Italian Restaurant
1322714,Wine Bar
1322714,Japanese Restaurant
1322714,Art Gallery
1322714,Restaurant
1322714,Bar
1322714,Hostel
1322714,Bar
1322714,Coffee Shop
1322714,Fried Chicken Joint
1322714,Café
1322714,Pizza Place
1322714,Organic Grocery
1322714,Playground
1322714,Bar
1322714,Vegetarian / Vegan Restaurant
1322714,Convenience Store
1322714,Bus Stop
1322714,Park
1322714,Park
1322934,Bar
1322934,Ice Cream Shop
1322934,Bakery
1322934,Vietnamese Restaurant
1322934,Bakery
1322934,French Restaurant
1322934,Gourmet Shop
1322934,Breakfast Spot
1322934,Vietnamese Restaurant
1322934,Hobby Shop
1322934,Bakery
1322934,Candy Store
1322934,Creperie
1322934,Massage Studio
1322934,Organic Grocery
1322934,Greek Restaurant
1322934,Café
1322934,Seafood Restaurant
1322934,Turkish Restaurant
1322934,Bed & Breakfast
1322934,Italian Restaurant
1322934,Clothing Store
1322934,German Restaurant
1322934,Doner Restaurant
1322934,Cheese Shop
1322934,Asian Restaurant
1322934,Vietnamese Restaurant
1322934,Indian Restaurant
1322934,Wine Bar
1322934,Café
1322934,Burger Joint
1322934,Coffee Shop
1322934,Falafel Restaurant
1322934,Japanese Restaurant
1322934,Korean Restaurant
1322934,Beer Garden
1322934,Bar
1322934,Burger Joint
1322934,Pizza Place
1322934,Juice Bar
1322934,Southern / Soul Food Restaurant
1322934,Coffee Shop
1322934,Doner Restaurant
1322934,Karaoke Bar
1322934,Bar
1322934,Art Gallery
1322934,Vietnamese Restaurant
1322934,Vegetarian / Vegan Restaurant
1322934,Vietnamese Restaurant
1322934,History Museum
1322934,Jazz Club
1322934,Ramen Restaurant
1322934,Bike Rental / Bike Share
1322934,Café
1322934,Bakery
1322934,Chinese Restaurant
1322934,Cocktail Bar
1322934,Bar
1322934,Yoga Studio
1322934,Tapas Restaurant
1322934,Wine Bar
1322934,African Restaurant
1322934,Café
1322934,Health & Beauty Service
1322934,German Restaurant
1322934,Bookstore
1322934,Bistro
1322934,Café
1322934,Bar
1322934,Café
1322934,Comfort Food Restaurant
1322934,Park
1322934,Falafel Restaurant
1322934,Bar
1322934,Sports Bar
1322934,Bar
1322934,Korean Restaurant
1322934,Sushi Restaurant
1322934,Dog Run
1322934,Bar
1322934,Japanese Restaurant
1322934,Trattoria/Osteria
1322934,Park
1322934,Asian Restaurant
1322934,Vietnamese Restaurant
1323225,Pizza Place
1323225,Indie Movie Theater
1323225,Burger Joint
1323225,Italian Restaurant
1323225,Café
1323225,Vegetarian / Vegan Restaurant
1323225,Bar
1323225,Pastry Shop
1323225,Hotel
1323225,Vietnamese Restaurant
1323225,Pub
1323225,Plaza
1323225,Park
1323225,Bar
1323225,Vietnamese Restaurant
1323225,Bakery
1323225,Modern European Restaurant
1323225,Vietnamese Restaurant
1323225,Supermarket
1323225,Greek Restaurant
1323225,Supermarket
1323225,Bakery
1323225,Restaurant
1323225,Ice Cream Shop
1323225,Coffee Shop
1323225,Italian Restaurant
1323225,Organic Grocery
1323225,Pub
1323225,Mexican Restaurant
1323225,Park
1323225,Bakery
1323225,Asian Restaurant
1323225,Bakery
1325593,Park
1325593,Italian Restaurant
1325593,Bus Stop
1325593,Garden
1328436,Vietnamese Restaurant
1328436,Eastern European Restaurant
1328436,German Restaurant
1328436,Italian Restaurant
1328436,Bookstore
1328436,Pastry Shop
1328436,Market
1328436,Coffee Shop
1328436,Bar
1328436,Falafel Restaurant
1328436,Greek Restaurant
1328436,Gourmet Shop
1328436,Italian Restaurant
1328436,Italian Restaurant
1328436,Gym
1328436,Austrian Restaurant
1328436,Theater
1328436,Vegetarian / Vegan Restaurant
1328436,Coffee Shop
1328436,Creperie
1328436,Nightclub
1328436,Cocktail Bar
1328436,Korean Restaurant
1328436,Yoga Studio
1328436,Gift Shop
1328436,Coffee Shop
1328436,Record Shop
1328436,African Restaurant
1328436,Taverna
1328436,Café
1328436,Italian Restaurant
1328436,Dumpling Restaurant
1328436,Bagel Shop
1328436,Bakery
1328436,Vegetarian / Vegan Restaurant
1328436,Bar
1328436,Food & Drink Shop
1328436,Gym / Fitness Center
1328436,Thai Restaurant
1328436,Thai Restaurant
1328436,Music Venue
1328436,Greek Restaurant
1328436,Ice Cream Shop
1328436,Indian Restaurant
1328436,Mediterranean Restaurant
1328436,Bar
1328436,Vietnamese Restaurant
1328436,Adult Boutique
1328436,Ice Cream Shop
1328436,Beer Store
1328436,Bar
1328436,Plaza
1328436,Wine Shop
1328436,Plaza
1328436,Beer Bar
1328436,Italian Restaurant
1328436,Korean Restaurant
1328436,Japanese Restaurant
1328436,Café
1328436,Tapas Restaurant
1328436,Austrian Restaurant
1328436,Cocktail Bar
1328436,Italian Restaurant
1328436,Sushi Restaurant
1328436,Tibetan Restaurant
1328436,Cocktail Bar
1328436,Salon / Barbershop
1328436,Bar
1328436,Gift Shop
1328436,Tea Room
1328436,Café
1328436,Tibetan Restaurant
1328436,Greek Restaurant
1328436,Café
1328436,Vietnamese Restaurant
1328436,Music Venue
1328436,Video Store
1328436,Clothing Store
1328436,Grocery Store
1328436,Yoga Studio
1328436,Ice Cream Shop
1328436,Trattoria/Osteria
1328436,Kebab Restaurant
1328436,Massage Studio
1328436,Bistro
1328436,Café
1328436,Ice Cream Shop
1328436,Sushi Restaurant
1328436,Thrift / Vintage Store
1328436,Gift Shop
1328436,Church
1328436,Gay Bar
1328436,Organic Grocery
1328436,Hotel
1328436,Colombian Restaurant
1328436,Pub
1328436,Bookstore
1328436,Sushi Restaurant
1328436,Falafel Restaurant
1328436,Gay Bar
1342415,Greek Restaurant
1342415,Smoke Shop
1342415,Coffee Shop
1342415,Supermarket
1342415,Drugstore
1342415,Supermarket
1342415,Bus Stop
1342415,Park
1342415,Bakery
1342415,Tram Station
1342415,Supermarket
1342415,Bus Stop
1342415,Bakery
1342415,Platform
1342415,Platform
1342415,Grocery Store
1342415,Adult Boutique
1342415,Fried Chicken Joint
1345110,German Restaurant
1345110,Pizza Place
1345110,Rest Area
1345110,Hookah Bar
1345110,Coffee Shop
1345110,Park
1345110,Hostel
1345110,Dessert Shop
1345110,Restaurant
1345110,Italian Restaurant
1345110,Vegetarian / Vegan Restaurant
1345110,Organic Grocery
1345110,Coffee Shop
1345110,Ice Cream Shop
1345110,Argentinian Restaurant
1345110,Bistro
1345110,Lake
1346757,Brewery
1346757,Italian Restaurant
1346757,Chinese Restaurant
1346757,Beer Store
1346757,Trattoria/Osteria
1346757,Chinese Restaurant
1346757,African Restaurant
1346757,Arts & Crafts Store
1346757,Middle Eastern Restaurant
1346757,Italian Restaurant
1346757,French Restaurant
1346757,Vietnamese Restaurant
1346757,Asian Restaurant
1346757,Theater
1346757,Coffee Shop
1346757,Farmers Market
1346757,Café
1346757,Bakery
1346757,Organic Grocery
1346757,Indonesian Restaurant
1346757,Grocery Store
1346757,Clothing Store
1346757,Food & Drink Shop
1346757,Paper / Office Supplies Store
1346757,Pharmacy
1346757,BBQ Joint
1346757,Optical Shop
1354296,Fried Chicken Joint
1354296,Supermarket
1354296,Doner Restaurant
1354296,Auto Dealership
1354296,Italian Restaurant
1355609,Coffee Shop
1355609,Park
1355609,Breakfast Spot
1355609,Health & Beauty Service
1355609,Art Gallery
1355609,Café
1355609,Beer Bar
1355609,Italian Restaurant
1355609,Turkish Restaurant
1355609,Ice Cream Shop
1355609,Cocktail Bar
